,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0.47575992167891595,0.07535902257579226,0.9239105005106211,0.8103733698527018,0.73838316599528,0.8011963526407878,0.8452306747436523,0.6590206146240234,0.8349842707316081,-0.5843211598445079,-1.5800375694931184,0.0,1.0,0.0,0.0,1.0,0.0
1,0.25454363322313583,0.3559641635490712,0.03145582601919286,0.453816827138265,0.3256584485371908,0.44673131306966146,0.46481453577677406,0.5732235590616862,0.5729728698730469,-0.5843211598445079,-0.07867406985027993,1.0,0.0,0.0,0.0,1.0,0.0
2,1.8030576524135966,0.2156615930624317,0.4139364008012335,0.6444180170694987,0.5948896408081055,0.6079193751017252,0.6567782719930013,0.4064247767130534,0.6091029485066731,-1.7428453642115413,-0.07867406985027993,0.0,1.0,0.0,0.0,1.0,0.0
3,0.6969762101346961,1.4783847274421869,1.3063910752926617,0.6297402064005534,0.5494681676228841,0.647073491414388,0.6695592244466145,0.661260986328125,0.7206008911132813,-1.7428453642115413,-1.5800375694931184,0.0,1.0,0.0,0.0,1.0,0.0
4,-1.515186674423105,0.07535902257579226,-0.3510247487628478,0.447770627339681,0.3772412300109863,0.4723281542460124,0.48174575169881184,0.5425110499064127,0.5495026906331381,-0.5843211598445079,-0.07867406985027993,0.0,1.0,0.0,0.0,1.0,0.0
5,-0.8515378090557647,-1.3276666822906025,-1.3709729481816229,0.6125513712565104,0.5567466100056966,0.5422576904296875,0.6008286158243815,0.2898877143859863,0.531048075358073,0.5742030445225254,-0.07867406985027993,0.0,1.0,0.0,0.0,1.0,0.0
6,0.25454363322313583,0.7768718750089896,0.9239105005106211,0.418851375579834,0.32314860026041664,0.4476695696512858,0.44865118662516273,0.5904652913411458,0.564794921875,-0.5843211598445079,1.4226894297925585,0.0,1.0,0.0,1.0,0.0,0.0
7,0.6969762101346961,0.3559641635490712,0.2864428758738866,0.8631602605183919,0.7886068979899089,0.8519601186116537,0.8990153630574544,0.6893873850504557,0.8840841293334961,0.5742030445225254,-0.07867406985027993,0.0,1.0,0.0,0.0,1.0,0.0
8,-0.18788894368842438,0.6365693045223502,0.03145582601919286,0.6345255533854167,0.5768592834472657,0.6152184168497722,0.6536375681559244,0.47189642588297526,0.6312114715576171,0.5742030445225254,-1.5800375694931184,1.0,0.0,0.0,0.0,1.0,0.0
9,-0.4091052321442045,0.07535902257579226,0.15894935094653975,0.6811731974283854,0.6015167872111002,0.7058349609375,0.7275606791178385,0.7201985041300456,0.785017458597819,0.5742030445225254,-0.07867406985027993,1.0,0.0,0.0,0.0,1.0,0.0
10,-1.7364029628788853,0.3559641635490712,0.4139364008012335,0.5158301989237467,0.41317761739095055,0.5264772415161133,0.5435633977254232,0.6139280954996745,0.625752067565918,-0.5843211598445079,-1.5800375694931184,0.0,1.0,0.0,1.0,0.0,0.0
11,-1.515186674423105,0.6365693045223502,0.4139364008012335,0.6527480443318685,0.49174814224243163,0.5274842262268067,0.60406494140625,0.4311335245768229,0.6269231160481771,0.5742030445225254,-0.07867406985027993,1.0,0.0,0.0,0.0,1.0,0.0
12,-1.0727540975115448,-0.34554868888412615,-0.3510247487628478,0.3465101877848307,0.24563485781351727,0.3475680351257324,0.35728537241617836,0.4659101168314616,0.45434767405192056,0.5742030445225254,-0.07867406985027993,0.0,1.0,0.0,0.0,0.0,1.0
13,0.47575992167891595,0.3559641635490712,-0.9884923733995822,0.6563769658406575,0.6052251180013021,0.6095799763997396,0.6621103922526042,0.3771362622578939,0.6027804692586263,-0.5843211598445079,1.4226894297925585,0.0,1.0,0.0,1.0,0.0,0.0
14,-0.4091052321442045,0.6365693045223502,0.4139364008012335,0.798725954691569,0.7416114171346029,0.738770866394043,0.8059144337972005,0.43445876439412434,0.7248164494832356,0.5742030445225254,-1.5800375694931184,1.0,0.0,0.0,0.0,1.0,0.0
15,-0.8515378090557647,-1.7485743937505207,-0.9884923733995822,0.6661692301432292,0.6072570164998372,0.6555657704671224,0.6920643488566081,0.5267755190531412,0.680139668782552,1.7327272488895586,-0.07867406985027993,1.0,0.0,0.0,0.0,1.0,0.0
16,-0.6303215205999846,-0.34554868888412615,-0.8609988484722353,0.5998518625895183,0.45129550298055016,0.48919521967569984,0.5574637730916341,0.4112659454345703,0.5850735982259114,-0.5843211598445079,-1.5800375694931184,1.0,0.0,0.0,0.0,1.0,0.0
17,0.6969762101346961,-0.6261538298574051,-0.09603769890815401,0.6225218454996745,0.46964324315389,0.5044237454732259,0.5771525065104167,0.4144977251688639,0.5996196111043294,-0.5843211598445079,-0.07867406985027993,0.0,0.0,1.0,1.0,0.0,0.0
18,-0.6303215205999846,-1.0470615413173234,-0.6060117986175415,0.43907235463460287,0.3977901776631673,0.4265488942464193,0.4525572458902995,0.3393860816955566,0.4464181582132975,0.5742030445225254,-0.07867406985027993,1.0,0.0,0.0,0.0,1.0,0.0
19,0.25454363322313583,1.3380821569555474,0.9239105005106211,0.6222986857096354,0.5438336690266927,0.5187922159830729,0.5898040135701498,0.24955247243245443,0.5149961789449056,-0.5843211598445079,-0.07867406985027993,0.0,1.0,0.0,1.0,0.0,0.0
20,1.3606250755020364,-0.06494354791084721,0.15894935094653975,0.6221764246622722,0.567180887858073,0.6167870839436849,0.6485034942626953,0.508458677927653,0.6432800928751627,0.5742030445225254,1.4226894297925585,1.0,0.0,0.0,0.0,0.0,1.0
21,1.3606250755020364,1.197779586468908,1.051404025437968,0.5479324340820313,0.502235476175944,0.5044876098632812,0.5489222844441731,0.306379763285319,0.49776557286580403,-1.7428453642115413,-1.5800375694931184,0.0,1.0,0.0,0.0,1.0,0.0
22,-0.8515378090557647,1.197779586468908,0.5414299257285804,0.40461982091267906,0.35842793782552085,0.406731383005778,0.4249188741048177,0.37580442428588867,0.4385871887207031,-1.7428453642115413,-0.07867406985027993,0.0,1.0,0.0,0.0,1.0,0.0
23,0.25454363322313583,0.3559641635490712,-0.2235312238355009,0.7256944020589192,0.6715881983439128,0.6785929997762045,0.7354577382405599,0.42067832946777345,0.6699025472005208,-0.5843211598445079,-0.07867406985027993,0.0,1.0,0.0,1.0,0.0,0.0
24,-1.515186674423105,1.4783847274421869,0.4139364008012335,0.4502006848653158,0.35183855692545574,0.4612847646077474,0.47360426584879556,0.562143071492513,0.5628274281819662,-1.7428453642115413,-0.07867406985027993,0.0,1.0,0.0,0.0,1.0,0.0
